time,comment,event,event_player,event_team,comment_desc,home_team,home_team_abbr,away_team,away_team_abbr,full_time_score,match_x,date,link,match_y,match_day,live_ticker,stage,leg,time_detail
64," Foden, who has been playing excellently tonight, is replaced by Raheem Sterling for City. ",substitution,"[' R. Sterling ', ' P. Foden ']",Manchester City,timer,Club Brugge,CLU,Manchester City,MCI,1 - 5,Club brugge Vs Manchester City,10/19/21,https://www.goal.com/en/match/club-brugge-vs-manchester-city/400qamkhlfn5jp2tfydnlak9g,Club brugge Vs Manchester City,10/19/21,https://www.goal.com/en/match/club-brugge-vs-manchester-city/400qamkhlfn5jp2tfydnlak9g,Group Stage,1,Normal Time
64, Torres comes off for Gomez. ,substitution,"[' P. Gomez ', ' Oliver Torres ']",Sevilla,timer,Lille,LIL,Sevilla,SEV,0 - 0,Lille vs Sevilla,10/20/21,https://www.goal.com/en/match/lille-vs-sevilla/7sv8rdhzmqbyhoezg1ts27qxg,Lille vs Sevilla,10/20/21,https://www.goal.com/en/match/lille-vs-sevilla/7sv8rdhzmqbyhoezg1ts27qxg,Group Stage,1,Normal Time
64, Moriba looks to break away with his first touch but is pulled back by Hakimi. The PSG right-back is booked for this. ,yellow_card,"[' A. Hakimi ', ' Yellow Card ']",PSG,timer,PSG,PSG,RB Leipzig,RBL,3 - 2,Psg vs Rb Leipzig,10/19/21,https://www.goal.com/en/match/psg-vs-rb-leipzig/3zxrxiv23fmvawfso9ethk74k,Psg vs Rb Leipzig,10/19/21,https://www.goal.com/en/match/psg-vs-rb-leipzig/3zxrxiv23fmvawfso9ethk74k,Group Stage,1,Normal Time
64," There's a double change for Porto here as well. Oliveira is the first to make way, with Vitinha on in his place. ",substitution,"[' Vitinha ', ' Sergio Oliveira ']",Porto,timer,Liverpool,LIV,Porto,POR,2 - 0,Liverpool vs Porto,11/24/21,https://www.goal.com/en/match/liverpool-vs-porto/avuukrfg26vn3nbwkf4q7royc,Liverpool vs Porto,11/24/21,https://www.goal.com/en/match/liverpool-vs-porto/avuukrfg26vn3nbwkf4q7royc,Group Stage,2,Normal Time
64, And Conceicao is also being brought on in place of Taremi. ,substitution,"[' Francisco Conceicao ', ' M. Taremi ']",Porto,timer,Liverpool,LIV,Porto,POR,2 - 0,Liverpool vs Porto,11/24/21,https://www.goal.com/en/match/liverpool-vs-porto/avuukrfg26vn3nbwkf4q7royc,Liverpool vs Porto,11/24/21,https://www.goal.com/en/match/liverpool-vs-porto/avuukrfg26vn3nbwkf4q7royc,Group Stage,2,Normal Time
64, Montiel replaces the injured Navas for Sevilla. ,substitution,"['', ' Substitution ']",Sevilla,timer,Sevilla,SEV,Lille,LIL,1 - 2,Sevilla vs Lille,11/02/21,https://www.goal.com/en/match/sevilla-vs-lille/7t1l5uqr3b4eau20hwz2eiyok,Sevilla vs Lille,11/02/21,https://www.goal.com/en/match/sevilla-vs-lille/7t1l5uqr3b4eau20hwz2eiyok,Group Stage,2,Normal Time
64, Alan Patrick enters the action to replace Antonio in the middle of the park. ,substitution,"[' Alan Patrick ', ' Marcos Antonio ']",Shakhtar Donetsk,timer,Sheriff,SHE,Shakhtar Donetsk,SHK,2 - 0,Sheriff vs Shakhtar Donetsk,09/15/21,https://www.goal.com/en/match/sheriff-vs-shakhtar-donetsk/9txpse03md83ter5g0vn58d90,Sheriff vs Shakhtar Donetsk,09/15/21,https://www.goal.com/en/match/sheriff-vs-shakhtar-donetsk/9txpse03md83ter5g0vn58d90,Group Stage,1,Normal Time
64," RED CARD FOR BARELLA! The Inter man receives his marching orders for punching Militao in the thigh as he gets up from the turf. It seems harsh but by the letter of the law, the referee's right to dismiss him. ",red_card,"[' N. Barella ', ' Red Card ']",Internazionale,timer,Real Madrid,RMA,Internazionale,INT,2 - 0,Real madrid Vs Internazionale,12/07/21,https://www.goal.com/en/match/real-madrid-vs-internazionale/9urc7ivikycv0hy2sgx1g5mok,Real madrid Vs Internazionale,12/07/21,https://www.goal.com/en/match/real-madrid-vs-internazionale/9urc7ivikycv0hy2sgx1g5mok,Group Stage,2,Normal Time
64, Militao receives a yellow card for his barge on Barella. It was unnecessarily forceful. ,yellow_card,"[' Eder Militao ', ' Yellow Card ']",Real Madrid,timer,Real Madrid,RMA,Internazionale,INT,2 - 0,Real madrid Vs Internazionale,12/07/21,https://www.goal.com/en/match/real-madrid-vs-internazionale/9urc7ivikycv0hy2sgx1g5mok,Real madrid Vs Internazionale,12/07/21,https://www.goal.com/en/match/real-madrid-vs-internazionale/9urc7ivikycv0hy2sgx1g5mok,Group Stage,2,Normal Time
64, Varane picks up a yellow card for wasting time before taking the free-kick. ,yellow_card,"[' R. Varane ', ' Yellow Card ']",Manchester United,timer,Young Boys,YBB,Manchester United,MUN,2 - 1,Young boys Vs Manchester United,09/14/21,https://www.goal.com/en/match/young-boys-vs-manchester-united/7nsgpxpieq9qt8cuywk6zotg4,Young boys Vs Manchester United,09/14/21,https://www.goal.com/en/match/young-boys-vs-manchester-united/7nsgpxpieq9qt8cuywk6zotg4,Group Stage,1,Normal Time
64, Shaw tugs back Zappacosta to stop his driving run and is shown a yellow card. ,yellow_card,"[' L. Shaw ', ' Yellow Card ']",Manchester United,timer,Manchester United,MUN,Atalanta,ATA,3 - 2,Manchester united Vs Atalanta,10/20/21,https://www.goal.com/en/match/manchester-united-vs-atalanta/7o7o7d9ormwib7i0lqpivx9n8,Manchester united Vs Atalanta,10/20/21,https://www.goal.com/en/match/manchester-united-vs-atalanta/7o7o7d9ormwib7i0lqpivx9n8,Group Stage,1,Normal Time
65," Moreno gets cited now with a booking, leaving the talismanic star having to watch his step for the rest of this match. ",yellow_card,"[' Gerard Moreno ', ' Yellow Card ']",Villarreal,timer,Villarreal,VIL,Atalanta,ATA,2 - 2,Villarreal vs Atalanta,09/14/21,https://www.goal.com/en/match/villarreal-vs-atalanta/7nwjevy595iaen70ar849iolw,Villarreal vs Atalanta,09/14/21,https://www.goal.com/en/match/villarreal-vs-atalanta/7nwjevy595iaen70ar849iolw,Group Stage,1,Normal Time
65," Barkley, who played a big part in that equaliser, also comes off to be replaced by Hakim Ziyech. ",substitution,"[' H. Ziyech ', ' R. Barkley ']",Chelsea,timer,Zenit,ZEN,Chelsea,CHE,3 - 3,Zenit vs Chelsea,12/08/21,https://www.goal.com/en/match/zenit-vs-chelsea/ev2njmvm83ke98ogzpay1n5sk,Zenit vs Chelsea,12/08/21,https://www.goal.com/en/match/zenit-vs-chelsea/ev2njmvm83ke98ogzpay1n5sk,Group Stage,2,Normal Time
65, Carvajal brings down De Bruyne with a loose challenge and goes into the book. ,yellow_card,"[' Dani Carvajal ', ' Yellow Card ']",Real Madrid,timer,Real Madrid,RMA,Manchester City,MCI,3 - 1,Real madrid Vs Manchester City,05/04/22,https://www.goal.com/en/match/real-madrid-vs-manchester-city/7o4x7apx4ubjb8lepem4suiok,Real madrid Vs Manchester City,05/04/22,https://www.goal.com/en/match/real-madrid-vs-manchester-city/7o4x7apx4ubjb8lepem4suiok,SF,2,Normal Time
65, Rafa Mir replaces Rakitic now for Sevilla. ,substitution,"[' Rafa Mir ', ' I. Rakitic ']",Sevilla,timer,Sevilla,SEV,Salzburg,RBS,1 - 1,Sevilla vs Salzburg,09/14/21,https://www.goal.com/en/match/sevilla-vs-salzburg/7sf7btmhiio2bkzhtmj84ivx0,Sevilla vs Salzburg,09/14/21,https://www.goal.com/en/match/sevilla-vs-salzburg/7sf7btmhiio2bkzhtmj84ivx0,Group Stage,1,Normal Time
65, Tonali makes way from the Milan midfield and is replaced by Bakayoko. ,substitution,"[' T. Bakayoko ', ' S. Tonali ']",Milan,timer,Atletico Madrid,ATM,Milan,MIL,0 - 1,Atletico madrid Vs Milan,11/24/21,https://www.goal.com/en/match/atletico-madrid-vs-milan/avs81cri92de15i1jswg33pck,Atletico madrid Vs Milan,11/24/21,https://www.goal.com/en/match/atletico-madrid-vs-milan/avs81cri92de15i1jswg33pck,Group Stage,2,Normal Time
65, Messias enters the action to replace Krunic in the final third for the visitors. ,substitution,"[' Junior Messias ', ' R. Krunic ']",Milan,timer,Atletico Madrid,ATM,Milan,MIL,0 - 1,Atletico madrid Vs Milan,11/24/21,https://www.goal.com/en/match/atletico-madrid-vs-milan/avs81cri92de15i1jswg33pck,Atletico madrid Vs Milan,11/24/21,https://www.goal.com/en/match/atletico-madrid-vs-milan/avs81cri92de15i1jswg33pck,Group Stage,2,Normal Time
65, Florenzi comes on at the back for Milan to replace Kalulu at right-back. ,substitution,"[' A. Florenzi ', ' P. Kalulu ']",Milan,timer,Atletico Madrid,ATM,Milan,MIL,0 - 1,Atletico madrid Vs Milan,11/24/21,https://www.goal.com/en/match/atletico-madrid-vs-milan/avs81cri92de15i1jswg33pck,Atletico madrid Vs Milan,11/24/21,https://www.goal.com/en/match/atletico-madrid-vs-milan/avs81cri92de15i1jswg33pck,Group Stage,2,Normal Time
65," Rakitskiy is withdrawn too for Zenit, and on comes Danil Krugovoy. ",substitution,"[' D. Krugovoy ', ' Y. Rakitskyi ']",Zenit,timer,Zenit,ZEN,Chelsea,CHE,3 - 3,Zenit vs Chelsea,12/08/21,https://www.goal.com/en/match/zenit-vs-chelsea/ev2njmvm83ke98ogzpay1n5sk,Zenit vs Chelsea,12/08/21,https://www.goal.com/en/match/zenit-vs-chelsea/ev2njmvm83ke98ogzpay1n5sk,Group Stage,2,Normal Time
65," Off comes the booked Hudson-Odoi in Chelsea's first change, and he's replaced by Christian Pulisic. ",substitution,"[' C. Pulisic ', ' C. Hudson-Odoi ']",Chelsea,timer,Zenit,ZEN,Chelsea,CHE,3 - 3,Zenit vs Chelsea,12/08/21,https://www.goal.com/en/match/zenit-vs-chelsea/ev2njmvm83ke98ogzpay1n5sk,Zenit vs Chelsea,12/08/21,https://www.goal.com/en/match/zenit-vs-chelsea/ev2njmvm83ke98ogzpay1n5sk,Group Stage,2,Normal Time
65," GOOOALLLL!!!! Salzburg are back in front!!! It's Okafor who capitalises on a scramble in the Wolfsburg box, reacting quicker than any of the defenders to squeeze the ball past Casteels! He makes it 2-1 to Salzburg, and Okafor really deserves that goal, he's been excellent in this match. ",goal,"[' N. Okafor ', ' Goal ']",Salzburg,timer,Salzburg,RBS,Wolfsburg,WOB,3 - 1,Salzburg vs Wolfsburg,10/20/21,https://www.goal.com/en/match/salzburg-vs-wolfsburg/7ss8v4tg8qejy3ues1vrov6dw,Salzburg vs Wolfsburg,10/20/21,https://www.goal.com/en/match/salzburg-vs-wolfsburg/7ss8v4tg8qejy3ues1vrov6dw,Group Stage,1,Normal Time
65, Substitution Jesus Navas Gonzalez Gonzalo Ariel Montiel ,substitution,"[' G. Montiel ', ' Jesus Navas ']",Sevilla,timer,Sevilla,SEV,Lille,LIL,1 - 2,Sevilla vs Lille,11/02/21,https://www.goal.com/en/match/sevilla-vs-lille/7t1l5uqr3b4eau20hwz2eiyok,Sevilla vs Lille,11/02/21,https://www.goal.com/en/match/sevilla-vs-lille/7t1l5uqr3b4eau20hwz2eiyok,Group Stage,2,Normal Time
65," A disappointing day for Diaz comes to an early end, as Jota comes on for Liverpool up front. ",substitution,"[' Diogo Jota ', ' L. Diaz ']",Liverpool,timer,Liverpool,LIV,Real Madrid,RMA,0 - 1,Liverpool vs Real Madrid,05/28/22,https://www.goal.com/en/match/liverpool-vs-real-madrid/7m2bk2lh2utfhh3er60wh1iqc,Liverpool vs Real Madrid,05/28/22,https://www.goal.com/en/match/liverpool-vs-real-madrid/7m2bk2lh2utfhh3er60wh1iqc,F,1,Normal Time
65," Though he put in an industrious shift, Gerhardt has been replaced by Philipp in the Wolfsburg midfield. ",substitution,"[' M. Philipp ', ' Y. Gerhardt ']",Wolfsburg,timer,Sevilla,SEV,Wolfsburg,WOB,2 - 0,Sevilla vs Wolfsburg,11/23/21,https://www.goal.com/en/match/sevilla-vs-wolfsburg/7t4lfv2y05vdqvmhoxzfkmolw,Sevilla vs Wolfsburg,11/23/21,https://www.goal.com/en/match/sevilla-vs-wolfsburg/7t4lfv2y05vdqvmhoxzfkmolw,Group Stage,2,Normal Time
65, Balanta smashes into Grealish and is rightly booked - meaning he will miss the next match for Brugge. ,yellow_card,"[' E. Balanta ', ' Yellow Card ']",Club Brugge,timer,Club Brugge,CLU,Manchester City,MCI,1 - 5,Club brugge Vs Manchester City,10/19/21,https://www.goal.com/en/match/club-brugge-vs-manchester-city/400qamkhlfn5jp2tfydnlak9g,Club brugge Vs Manchester City,10/19/21,https://www.goal.com/en/match/club-brugge-vs-manchester-city/400qamkhlfn5jp2tfydnlak9g,Group Stage,1,Normal Time
65, Vinicius has had an excellent game tonight and it was his cross into Rodrygo that allowed his countryman to fire home. ,assist,"[' Vinicius Junior ', ' Assist ']",Real Madrid,timer,Shakhtar Donetsk,SHK,Real Madrid,RMA,0 - 5,Shakhtar donetsk Vs Real Madrid,10/19/21,https://www.goal.com/en/match/shakhtar-donetsk-vs-real-madrid/9ua99hxpslkaywq8y47fdn8yc,Shakhtar donetsk Vs Real Madrid,10/19/21,https://www.goal.com/en/match/shakhtar-donetsk-vs-real-madrid/9ua99hxpslkaywq8y47fdn8yc,Group Stage,1,Normal Time
65," It's another superb goal for Real Madrid! It's 4-0 to the visitors as Rodrygo smashes an effort into the roof of the net, after some excellent interplay by Benzema and the impressive Vinicius. Rodrygo's shot gave Trubin absolutely no chance. ",goal,"[' Rodrygo ', ' Goal ']",Real Madrid,timer,Shakhtar Donetsk,SHK,Real Madrid,RMA,0 - 5,Shakhtar donetsk Vs Real Madrid,10/19/21,https://www.goal.com/en/match/shakhtar-donetsk-vs-real-madrid/9ua99hxpslkaywq8y47fdn8yc,Shakhtar donetsk Vs Real Madrid,10/19/21,https://www.goal.com/en/match/shakhtar-donetsk-vs-real-madrid/9ua99hxpslkaywq8y47fdn8yc,Group Stage,1,Normal Time
65, Here come those Chelsea changes trailed earlier. Kante gets an early rest first. Saul comes on to marshal the midfield. ,substitution,"[' Saul ', ' N. Kante ']",Chelsea,timer,Chelsea,CHE,Malmo FF,MFF,4 - 0,Chelsea vs Malmoe Ff,10/20/21,https://www.goal.com/en/match/chelsea-vs-malmoe-ff/eui8stsrjhw658rexep1kiyac,Chelsea vs Malmoe Ff,10/20/21,https://www.goal.com/en/match/chelsea-vs-malmoe-ff/eui8stsrjhw658rexep1kiyac,Group Stage,1,Normal Time
65, Mudryk replaces Fernando in the final third for the visitors. ,substitution,"[' M. Mudryk ', ' Fernando ']",Shakhtar Donetsk,timer,Sheriff,SHE,Shakhtar Donetsk,SHK,2 - 0,Sheriff vs Shakhtar Donetsk,09/15/21,https://www.goal.com/en/match/sheriff-vs-shakhtar-donetsk/9txpse03md83ter5g0vn58d90,Sheriff vs Shakhtar Donetsk,09/15/21,https://www.goal.com/en/match/sheriff-vs-shakhtar-donetsk/9txpse03md83ter5g0vn58d90,Group Stage,1,Normal Time
65, Substitution Jesus Navas Gonzalez Gonzalo Ariel Montiel ,substitution,"[' G. Montiel ', ' Jesus Navas ']",Sevilla,timer,Sevilla,SEV,Lille,LIL,1 - 2,Sevilla vs Lille,11/02/21,https://www.goal.com/en/match/sevilla-vs-lille/7t1l5uqr3b4eau20hwz2eiyok,Sevilla vs Lille,11/02/21,https://www.goal.com/en/match/sevilla-vs-lille/7t1l5uqr3b4eau20hwz2eiyok,Group Stage,2,Normal Time
65, Dembele comes on to replace Gaviria. ,substitution,"[' O. Dembele ', ' Gavi ']",Barcelona,timer,Dynamo Kyiv,DYN,Barcelona,BAR,0 - 1,Dynamo kyiv Vs Barcelona,11/02/21,https://www.goal.com/en/match/dynamo-kyiv-vs-barcelona/1208ymim7oh5u0fozw93txs7o,Dynamo kyiv Vs Barcelona,11/02/21,https://www.goal.com/en/match/dynamo-kyiv-vs-barcelona/1208ymim7oh5u0fozw93txs7o,Group Stage,2,Normal Time
65, Rudiger goes into the book for dissent after Chelsea are not awarded a free-kick in the final third. ,yellow_card,"[' A. Rudiger ', ' Yellow Card ']",Chelsea,timer,Juventus,JUV,Chelsea,CHE,1 - 0,Juventus vs Chelsea,09/29/21,https://www.goal.com/en/match/juventus-vs-chelsea/eucfbeei3x8eu1zyzs1wa5ic4,Juventus vs Chelsea,09/29/21,https://www.goal.com/en/match/juventus-vs-chelsea/eucfbeei3x8eu1zyzs1wa5ic4,Group Stage,1,Normal Time
